name	species	breed	breedIndividual	gender	age	size	headType	stimOnOff	duration
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	2183
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	2632
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	758
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	233
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	4599
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	1113
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	572
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	3661
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	914
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	on	5322
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog3	dog	Parson Russell Terrier	Parson Russell Terrier	m	5	S	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	132
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	6319
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	4212
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	6431
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	226
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	370
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	84
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	4660
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	170
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	2439
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	256
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	239
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	2058
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	1685
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	70
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	5426
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	2993
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	off	NA
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	72
dog4	dog	Border Collie	Border Collie 2	f	6	M	Mesocephalic	on	4805
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	146
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	3004
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	1098
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	682
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	2912
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	924
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	5041
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	119
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	320
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	2539
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	1903
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	165
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	581
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	1059
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	3134
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	270
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	2408
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	1100
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	129
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	891
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	1636
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	899
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	3505
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	2439
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	2481
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	404
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	2515
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	1179
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	1030
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	4226
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	off	NA
dog5	dog	mix	mix 1	m	5	L	Mesocephalic	on	587
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1569
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	3318
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	105
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	778
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2565
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	362
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	3526
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1353
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	3105
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	4086
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1861
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1115
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2114
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1318
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	798
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	5986
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	795
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2034
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2825
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2177
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	3042
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	616
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2039
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2977
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	923
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1497
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1336
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1039
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1142
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	160
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	3012
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	208
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	211
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	6706
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	883
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	2359
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	692
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	938
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	off	NA
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1514
dog6	dog	mix	mix 2	m	3	M	Mesocephalic	on	1483
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1089
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	402
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1189
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1385
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1137
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1326
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	490
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	895
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1815
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	135
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	4530
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1364
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	4135
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	941
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1220
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	584
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	724
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	194
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	3540
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1343
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1063
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	857
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	325
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	4135
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2692
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	5585
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	647
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	1477
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	on	2763
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog7	dog	Border Collie	Border Collie 4	f	3	M	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	345
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1174
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	2912
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1999
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	157
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	5692
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	741
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	133
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1342
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	478
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	2102
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	2203
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1751
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	370
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	458
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	165
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	658
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1890
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1896
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1368
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1068
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1889
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	6588
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	2489
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	on	1278
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
dog9	dog	Siberian Husky	Siberian Husky 1	f	2	L	Mesocephalic	off	NA
